2024,Toyota,Sienna,260
2024,Toyota,Tacoma,280
2024,Toyota,Tundra,315
2024,Volkswagen,Arteon,245
2024,Volkswagen,Atlas,285
2024,Volkswagen,Beetle,240
2024,Volkswagen,Golf,225
2024,Volkswagen,Jetta,245
2024,Volkswagen,Tiguan,265
2024,Volvo,XC40,240
2024,Volvo,XC60,270
2024,Volvo,XC90,295
2023,Acura,ILX,260
2023,Acura,MDX,295
2023,Acura,NSX,315
2023,Acura,RDX,280
2023,Acura,TLX,270
2023,Alfa Romeo,Giulia,290
2023,Alfa Romeo,Stelvio,305
2023,Audi,A3,250
2023,Audi,A4,265
2023,Audi,A5,270
2023,Audi,A6,280
2023,Audi,A7,285
2023,Audi,A8,300
2023,Audi,Q3,245
2023,Audi,Q5,260
2023,Audi,Q7,285
2023,Audi,Q8,300
2023,Audi,R8,320
2023,Audi,RS3,255
2023,Audi,RS5,285
2023,Audi,S3,250
2023,Audi,S4,270
2023,Audi,S5,275
2023,Audi,S6,285
2023,Audi,S7,300
2023,Audi,S8,315
2023,BMW,2 Series,245
2023,BMW,3 Series,260
2023,BMW,4 Series,270
2023,BMW,5 Series,280
2023,BMW,6 Series,290
2023,BMW,7 Series,300
2023,BMW,8 Series,310
2023,BMW,M2,265
2023,BMW,M3,275
2023,BMW,M4,295
2023,BMW,M5,305
2023,BMW,M8,320
2023,BMW,X1,240
2023,BMW,X2,245
2023,BMW,X3,255
2023,BMW,X4,260
2023,BMW,X5,280
2023,BMW,X6,290
2023,BMW,X7,300
2023,Buick,Encore,235
2023,Buick,Enclave,280
2023,Buick,Envision,265
2023,Cadillac,CT4,270
2023,Cadillac,CT5,280
2023,Cadillac,CT6,295
2023,Cadillac,Escalade,320
2023,Cadillac,XT4,255
2023,Cadillac,XT5,270
2023,Cadillac,XT6,285
2023,Chevrolet,Blazer,265
2023,Chevrolet,Camaro,295
2023,Chevrolet,Colorado,275
2023,Chevrolet,Corvette,305
2023,Chevrolet,Equinox,250
2023,Chevrolet,Malibu,265
2023,Chevrolet,Silverado,325
2023,Chevrolet,Suburban,315
2023,Chevrolet,Tahoe,320
2023,Chevrolet,Trailblazer,245
2023,Chevrolet,Traverse,285
2023,Chevrolet,Trax,240
2023,Chrysler,300,300
2023,Chrysler,Pacifica,260
2023,Dodge,Challenger,305
2023,Dodge,Charger,320
2023,Dodge,Durango,310
2023,Dodge,Grand Caravan,250
2023,Dodge,Journey,265
2023,Fiat,500,225
2023,Fiat,500X,235
2023,Ford,Bronco,300
2023,Ford,Edge,275
2023,Ford,Escape,260
2023,Ford,Expedition,315
2023,Ford,Explorer,295
2023,Ford,F-150,330
2023,Ford,Fusion,270
2023,Ford,Mustang,305
2023,Ford,Ranger,290
2023,Genesis,G70,265
2023,Genesis,G80,290
2023,Genesis,G90,305
2023,GMC,Acadia,270
2023,GMC,Canyon,275
2023,GMC,Savana,285
2023,GMC,Sierra,325
2023,GMC,Terrain,255
2023,GMC,Yukon,320
2023,Honda,Accord,275
2023,Honda,Civic,265
2023,Honda,Clarity,250
2023,Honda,CR-V,260
2023,Honda,Fit,240
2023,Honda,HR-V,245
2023,Honda,Insight,245
2023,Honda,Odyssey,270
2023,Honda,Pilot,290
2023,Honda,Ridgeline,285
2023,Hyundai,Accent,240
2023,Hyundai,Elantra,250
2023,Hyundai,Ioniq,235
2023,Hyundai,Kona,245
2023,Hyundai,Nexo,225
2023,Hyundai,Palisade,295
2023,Hyundai,Santa Fe,265
2023,Hyundai,Sonata,260
2023,Hyundai,Tucson,255
2023,Hyundai,Veloster,245
2023,Infiniti,Q50,275
2023,Infiniti,Q60,300
2023,Infiniti,QX50,265
2023,Infiniti,QX55,270
2023,Infiniti,QX60,285
2023,Infiniti,QX80,330
2023,Jaguar,E-Pace,255
2023,Jaguar,F-Pace,270
2023,Jaguar,F-Type,305
2023,Jaguar,I-Pace,240
2023,Jaguar,XE,265
2023,Jaguar,XF,285
2023,Jaguar,XJ,300
2023,Jeep,Cherokee,270
2023,Jeep,Compass,245
2023,Jeep,Grand Cherokee,300
2023,Jeep,Renegade,235
2023,Jeep,Wrangler,285
2023,Kia,Forte,245
2023,Kia,K5,255
2023,Kia,Niro,235
2023,Kia,Seltos,240
2023,Kia,Sorento,270
2023,Kia,Soul,230
2023,Kia,Sportage,250
2023,Lamborghini,Aventador,340
2023,Lamborghini,Huracan,325
2023,Lamborghini,Urus,310
2023,Land Rover,Defender,295
2023,Land Rover,Discovery,310
2023,Land Rover,Discovery Sport,280
2023,Land Rover,Range Rover,325
2023,Land Rover,Range Rover Evoque,285
2023,Land Rover,Range Rover Sport,315
2023,Land Rover,Range Rover Velar,305
2023,Lexus,ES,270
2023,Lexus,GS,285
2023,Lexus,IS,260
2023,Lexus,LC,300
2023,Lexus,LX,315
2023,Lexus,NX,260
2023,Lexus,RC,295
2023,Lexus,RX,285
2023,Lexus,UX,250
2023,Lincoln,Aviator,295
2023,Lincoln,Continental,300
2023,Lincoln,Corsair,265
2023,Lincoln,MKC,260
2023,Lincoln,MKT,280
2023,Lincoln,Nautilus,275
2023,Lincoln,Navigator,325
2023,Lotus,Evora,320
2023,Lotus,Exige,310
2023,Maserati,Ghibli,295
2023,Maserati,Levante,305
2023,Maserati,Quattroporte,315
2023,Mazda,3,255
2023,Mazda,6,270
2023,Mazda,CX-3,240
2023,Mazda,CX-30,250
2023,Mazda,CX-5,260
2023,Mazda,CX-9,285
2023,Mazda,MX-5 Miata,225
2023,McLaren,570S,315
2023,McLaren,720S,330
2023,McLaren,Artura,300
2023,McLaren,GT,320
2023,Mercedes-Benz,A-Class,245
2023,Mercedes-Benz,C-Class,265
2023,Mercedes-Benz,CLA-Class,250
2023,Mercedes-Benz,CLS-Class,280
2023,Mercedes-Benz,E-Class,285
2023,Mercedes-Benz,G-Class,335
2023,Mercedes-Benz,GLA-Class,250
2023,Mercedes-Benz,GLB-Class,255
2023,Mercedes-Benz,GLC-Class,270
2023,Mercedes-Benz,GLE-Class,295
2023,Mercedes-Benz,GLS-Class,310
2023,Mercedes-Benz,S-Class,315
2023,Mercedes-Benz,SL-Class,330
2023,Mercedes-Benz,SLC-Class,270
2023,Maserati,Ghibli,295
2023,Maserati,Levante,305
2023,Maserati,Quattroporte,315
2023,Mini,Cooper,245
2023,Mini,Countryman,260
2023,Mini,Clubman,270
2023,Mitsubishi,Outlander,260
2023,Mitsubishi,Eclipse Cross,275
2023,Mitsubishi,Mirage,225
2023,Nissan,Altima,270
2023,Nissan,Armada,310
2023,Nissan,Frontier,285
2023,Nissan,Maxima,290
2023,Nissan,Pathfinder,295
2023,Nissan,Rogue,255
2023,Nissan,Sentra,240
2023,Nissan,Titan,330
2023,Porsche,718 Cayman,280
2023,Porsche,911,305
2023,Porsche,Taycan,320
2023,Ram,1500,325
2023,Ram,2500,330
2023,Ram,3500,335
2023,Subaru,Ascent,275
2023,Subaru,Crosstrek,240
2023,Subaru,Forester,250
2023,Subaru,Impreza,260
2023,Subaru,Outback,265
2023,Tesla,Model 3,200
2023,Tesla,Model S,210
2023,Tesla,Model X,220
2023,Tesla,Model Y,205
2023,Toyota,4Runner,300
2023,Toyota,Highlander,290
2023,Toyota,RAV4,245
2023,Toyota,Sienna,265
2023,Toyota,Tacoma,275
2023,Toyota,Tundra,320
2023,Volkswagen,Arteon,250
2023,Volkswagen,Atlas,290
2023,Volkswagen,Beetle,245
2023,Volkswagen,Golf,235
2023,Volkswagen,Jetta,240
2023,Volkswagen,Tiguan,260
2023,Volvo,XC40,250
2023,Volvo,XC60,275
2023,Volvo,XC90,300
2023,Zenvo,TSR-S,400
2022,Acura,ILX,255
2022,Acura,MDX,290
2022,Acura,NSX,310
2022,Acura,RDX,275
2022,Acura,TLX,265
2022,Alfa Romeo,Giulia,285
2022,Alfa Romeo,Stelvio,300
2022,Audi,A3,240
2022,Audi,A4,255
2022,Audi,A5,260
2022,Audi,A6,270
2022,Audi,A7,280
2022,Audi,A8,295
2022,Audi,Q3,235
2022,Audi,Q5,250
2022,Audi,Q7,280
2022,Audi,Q8,295
2022,Audi,R8,315
2022,Audi,RS3,245
2022,Audi,RS5,280
2022,Audi,S3,240
2022,Audi,S4,260
2022,Audi,S5,265
2022,Audi,S6,280
2022,Audi,S7,295
2022,Audi,S8,310
2022,BMW,2 Series,235
2022,BMW,3 Series,250
2022,BMW,4 Series,260
2022,BMW,5 Series,270
2022,BMW,6 Series,280
2022,BMW,7 Series,295
2022,BMW,8 Series,305
2022,BMW,M2,255
2022,BMW,M3,265
2022,BMW,M4,285
2022,BMW,M5,295
2022,BMW,M8,315
2022,BMW,X1,230
2022,BMW,X2,235
2022,BMW,X3,245
2022,BMW,X4,250
2022,BMW,X5,270
2022,BMW,X6,280
2022,BMW,X7,295
2022,Buick,Encore,225
2022,Buick,Enclave,270
2022,Buick,Envision,255
2022,Cadillac,CT4,260
2022,Cadillac,CT5,270
2022,Cadillac,CT6,290
2022,Cadillac,Escalade,315
2022,Cadillac,XT4,250
2022,Cadillac,XT5,265
2022,Cadillac,XT6,280
2022,Chevrolet,Blazer,255
2022,Chevrolet,Camaro,285
2022,Chevrolet,Colorado,270
2022,Chevrolet,Corvette,300
2022,Chevrolet,Equinox,245
2022,Chevrolet,Malibu,260
2022,Chevrolet,Silverado,320
2022,Chevrolet,Suburban,310
2022,Chevrolet,Tahoe,315
2022,Chevrolet,Trailblazer,235
2022,Chevrolet,Traverse,280
2022,Chevrolet,Trax,230
2022,Chrysler,300,295
2022,Chrysler,Pacifica,255
2022,Dodge,Challenger,300
2022,Dodge,Charger,315
2022,Dodge,Durango,305
2022,Dodge,Grand Caravan,245
2022,Dodge,Journey,260
2022,Fiat,500,215
2022,Fiat,500X,225
2022,Ford,Bronco,295
2022,Ford,Edge,270
2022,Ford,Escape,255
2022,Ford,Expedition,310
2022,Ford,Explorer,290
2022,Ford,F-150,325
2022,Ford,Fusion,265
2022,Ford,Mustang,300
2022,Ford,Ranger,285
2022,Genesis,G70,260
2022,Genesis,G80,280
2022,Genesis,G90,300
2022,GMC,Acadia,265
2022,GMC,Canyon,270
2022,GMC,Savana,280
2022,GMC,Sierra,320
2022,GMC,Terrain,250
2022,GMC,Yukon,315
2022,Honda,Accord,270
2022,Honda,Civic,260
2022,Honda,Clarity,245
2022,Honda,CR-V,250
2022,Honda,Fit,235
2022,Honda,HR-V,240
2022,Honda,Insight,240
2022,Honda,Odyssey,265
2022,Honda,Pilot,285
2022,Honda,Ridgeline,280
2022,Hyundai,Accent,235
2022,Hyundai,Elantra,245
2022,Hyundai,Ioniq,225
2022,Hyundai,Kona,235
2022,Hyundai,Nexo,215
2022,Hyundai,Palisade,290
2022,Hyundai,Santa Fe,260
2022,Hyundai,Sonata,255
2022,Hyundai,Tucson,250
2022,Hyundai,Veloster,235
2022,Infiniti,Q50,270
2022,Infiniti,Q60,295
2022,Infiniti,QX50,260
2022,Infiniti,QX55,265
2022,Infiniti,QX60,280
2022,Infiniti,QX80,325
2022,Jaguar,E-Pace,250
2022,Jaguar,F-Pace,265
2022,Jaguar,F-Type,300
2022,Jaguar,I-Pace,230
2022,Jaguar,XE,255
2022,Jaguar,XF,280
2022,Jaguar,XJ,295
2022,Jeep,Cherokee,260
2022,Jeep,Compass,235
2022,Jeep,Grand Cherokee,295
2022,Jeep,Renegade,225
2022,Jeep,Wrangler,280
2022,Kia,Forte,235
2022,Kia,K5,245
2022,Kia,Niro,225
2022,Kia,Seltos,230
2022,Kia,Sorento,260
2022,Kia,Soul,220
2022,Kia,Sportage,240
2022,Lamborghini,Aventador,330
2022,Lamborghini,Huracan,315
2022,Lamborghini,Urus,300
2022,Land Rover,Defender,290
2022,Land Rover,Discovery,305
2022,Land Rover,Discovery Sport,275
2022,Land Rover,Range Rover,320
2022,Land Rover,Range Rover Evoque,280
2022,Land Rover,Range Rover Sport,310
2022,Land Rover,Range Rover Velar,300
2022,Lexus,ES,265
2022,Lexus,GS,280
2022,Lexus,IS,255
2022,Lexus,LC,295
2022,Lexus,LX,310
2022,Lexus,NX,255
2022,Lexus,RC,290
2022,Lexus,RX,280
2022,Lexus,UX,245
2022,Lincoln,Aviator,290
2022,Lincoln,Continental,295
2022,Lincoln,Corsair,260
2022,Lincoln,MKC,255
2022,Lincoln,MKT,275
2022,Lincoln,Nautilus,270
2022,Lincoln,Navigator,320
2022,Lotus,Evora,315
2022,Lotus,Exige,305
2022,Maserati,Ghibli,290
2022,Maserati,Levante,300
2022,Maserati,Quattroporte,310
2022,Mazda,3,250
2022,Mazda,6,265
2022,Mazda,CX-3,230
2022,Mazda,CX-30,240
2022,Mazda,CX-5,250
2022,Mazda,CX-9,280
2022,Mazda,MX-5 Miata,220
2022,McLaren,570S,310
2022,McLaren,720S,325
2022,McLaren,Artura,295
2022,McLaren,GT,315
2022,Mercedes-Benz,A-Class,240
2022,Mercedes-Benz,C-Class,260
2022,Mercedes-Benz,CLA-Class,245
2022,Mercedes-Benz,CLS-Class,275
2022,Mercedes-Benz,E-Class,280
2022,Mercedes-Benz,G-Class,330
2022,Mercedes-Benz,GLA-Class,245
2022,Mercedes-Benz,GLB-Class,250
2022,Mercedes-Benz,GLC-Class,265
2022,Mercedes-Benz,GLE-Class,290
2022,Mercedes-Benz,GLS-Class,305
2022,Mercedes-Benz,S-Class,310
2022,Mercedes-Benz,SL-Class,315
2022,Mercedes-Benz,SLC-Class,270
2022,Mini,Clubman,245
2022,Mini,Convertible,235
2022,Mini,Countryman,250
2022,Mitsubishi,Mirage,215
2022,Mitsubishi,Outlander,260
2022,Mitsubishi,Outlander Sport,235
2022,Nissan,370Z,300
2022,Nissan,Altima,265
2022,Nissan,Armada,315
2022,Nissan,Frontier,280
2022,Nissan,Kicks,230
2022,Nissan,Leaf,220
2022,Nissan,Maxima,275
2022,Nissan,Murano,255
2022,Nissan,Pathfinder,290
2022,Nissan,Rogue,250
2022,Nissan,Sentra,240
2022,Nissan,Titan,305
2022,Nissan,Versa,225
2022,Polestar,2,245
2022,Porsche,718 Cayman,285
2022,Porsche,718 Boxster,280
2022,Porsche,911,310
2022,Porsche,Cayenne,290
2022,Porsche,Macan,275
2022,Porsche,Panamera,300
2022,Ram,1500,305
2022,Ram,2500,320
2022,Ram,3500,335
2022,Ram,ProMaster City,245
2022,Rivian,R1S,310
2022,Rivian,R1T,315
2022,Subaru,Ascent,280
2022,Subaru,BRZ,250
2022,Subaru,Crosstrek,240
2022,Subaru,Forester,255
2022,Subaru,Impreza,230
2022,Subaru,Legacy,245
2022,Subaru,Outback,265
2022,Subaru,WRX,270
2022,Toyota,4Runner,285
2022,Toyota,Avalon,280
2022,Toyota,C-HR,235
2022,Toyota,Camry,265
2022,Toyota,Corolla,250
2022,Toyota,Highlander,275
2022,Toyota,Land Cruiser,330
2022,Toyota,Mirai,215
2022,Toyota,RAV4,260
2022,Toyota,Sequoia,320
2022,Toyota,Sienna,270
2022,Toyota,Supra,300
2022,Toyota,Tacoma,290
2022,Toyota,Tundra,305
2022,Toyota,Venza,255
2022,Toyota,Yaris,225
2022,Volkswagen,Arteon,270
2022,Volkswagen,Atlas,290
2022,Volkswagen,Atlas Cross Sport,280
2022,Volkswagen,Golf,245
2022,Volkswagen,ID.4,250
2022,Volkswagen,Jetta,255
2022,Volkswagen,Passat,260
2022,Volkswagen,Taigun,235
2022,Volvo,S60,265
2022,Volvo,S90,285
2022,Volvo,V60,255
2022,Volvo,V90,280
2022,Volvo,XC40,250
2022,Volvo,XC60,270
2022,Volvo,XC90,295
2021,Acura,ILX,273
2021,Acura,MDX,330
2021,Acura,RDX,278
2021,Acura,TLX,282
2021,Audi,A3,231
2021,Audi,A4,251
2021,Audi,A5,274
2021,Audi,A6,291
2021,Audi,Q3,234
2021,Audi,Q5,266
2021,Audi,Q7,291
2021,Audi,Q8,312
2021,BMW,2 Series,234
2021,BMW,3 Series,243
2021,BMW,4 Series,259
2021,BMW,5 Series,275
2021,BMW,7 Series,315
2021,BMW,8 Series,308
2021,BMW,X1,232
2021,BMW,X2,237
2021,BMW,X3,252
2021,BMW,X4,269
2021,BMW,X5,298
2021,BMW,X6,299
2021,BMW,X7,316
2021,Buick,Enclave,305
2021,Buick,Encore,269
2021,Buick,Envision,277
2021,Cadillac,CT4,278
2021,Cadillac,CT5,279
2021,Cadillac,CT6,314
2021,Cadillac,Escalade,342
2021,Chevrolet,Blazer,275
2021,Chevrolet,Camaro,318
2021,Chevrolet,Colorado,302
2021,Chevrolet,Corvette,311
2021,Chevrolet,Equinox,261
2021,Chevrolet,Malibu,280
2021,Chevrolet,Silverado 1500,362
2021,Chevrolet,Suburban,352
2021,Chevrolet,Tahoe,349
2021,Chevrolet,Trailblazer,255
2021,Chevrolet,Traverse,293
2021,Chevrolet,Trax,266
2021,Chrysler,300,317
2021,Chrysler,Pacifica,263
2021,Chrysler,Voyager,270
2021,Dodge,Challenger,314
2021,Dodge,Charger,310
2021,Dodge,Durango,326
2021,Dodge,Grand Caravan,277
2021,Dodge,Journey,295
2021,Ford,Bronco,307
2021,Ford,Edge,287
2021,Ford,Escape,263
2021,Ford,Expedition,349
2021,Ford,Explorer,294
2021,Ford,F-150,326
2021,Ford,Mustang,324
2021,Ford,Ranger,305
2021,Ford,Transit Connect,246
2021,GMC,Acadia,293
2021,GMC,Canyon,301
2021,GMC,Sierra 1500,355
2021,GMC,Terrain,271
2021,GMC,Yukon,354
2021,GMC,Yukon XL,352
2021,Honda,Accord,255
2021,Honda,Civic,239
2021,Honda,CR-V,244
2021,Honda,Fit,262
2021,Honda,HR-V,265
2021,Honda,Insight,228
2021,Honda,Odyssey,287
2021,Honda,Passport,279
2021,Honda,Pilot,283
2021,Honda,Ridgeline,289
2021,Hyundai,Accent,242
2021,Hyundai,Elantra,237
2021,Hyundai,Ioniq,180
2021,Hyundai,Kona,246
2021,Hyundai,Nexo,0
2021,Hyundai,Palisade,281
2021,Hyundai,Santa Fe,260
2021,Hyundai,Sonata,251
2021,Hyundai,Tucson,257
2021,Hyundai,Veloster,266
2021,Hyundai,Venue,243
2021,Infiniti,Q50,272
2021,Infiniti,Q60,290
2021,Infiniti,QX50,259
2021,Infiniti,QX60,275
2021,Infiniti,QX80,399
2021,Jeep,Cherokee,288
2021,Jeep,Compass,258
2021,Jeep,Gladiator,322
2021,Jeep,Grand Cherokee,319
2021,Jeep,Wrangler,321
2021,Kia,Forte,234
2021,Kia,K5,238
2021,Kia,Niro,199
2021,Kia,Optima,246
2021,Kia,Rio,225
2021,Kia,Seltos,237
2021,Kia,Sorento,273
2021,Kia,Soul,243
2021,Kia,Sportage,255
2021,Kia,Stinger,263
2021,Land Rover,Defender 110,355
2021,Land Rover,Discovery,350
2021,Land Rover,Discovery Sport,300
2021,Land Rover,Range Rover,386
2021,Land Rover,Range Rover Evoque,286
2021,Land Rover,Range Rover Sport,355
2021,Land Rover,Range Rover Velar,308
2021,Lexus,ES,276
2021,Lexus,GS,283
2021,Lexus,IS,255
2021,Lexus,LX,372
2021,Lexus,NX,259
2021,Lexus,RX,267
2021,Lexus,UX,219
2021,Lincoln,Aviator,315
2021,Lincoln,Corsair,267
2021,Lincoln,MKC,275
2021,Lincoln,Nautilus,283
2021,Lincoln,Navigator,348
2021,Mazda,3,228
2021,Mazda,6,252
2021,Mazda,CX-3,261
2021,Mazda,CX-30,246
2021,Mazda,CX-5,261
2021,Mazda,CX-9,283
2021,Mercedes-Benz,A-Class,236
2021,Mercedes-Benz,C-Class,263
2021,Mercedes-Benz,CLA,259
2021,Mercedes-Benz,E-Class,275
2021,Mercedes-Benz,GLA,244
2021,Mercedes-Benz,GLB,252
2021,Mercedes-Benz,GLC,273
2021,Mercedes-Benz,GLE,301
2021,Mercedes-Benz,GLS,315
2021,Mercedes-Benz,S-Class,325
2021,Mini,Cooper,220
2021,Mini,Countryman,232
2021,Mitsubishi,Mirage,231
2021,Mitsubishi,Outlander,280
2021,Mitsubishi,Outlander Sport,267
2021,Nissan,Altima,245
2021,Nissan,Armada,383
2021,Nissan,Kicks,229
2021,Nissan,Leaf,0
2021,Nissan,Maxima,268
2021,Nissan,Murano,272
2021,Nissan,Pathfinder,282
2021,Nissan,Rogue,253
2021,Nissan,Rogue Sport,251
2021,Nissan,Sentra,239
2021,Nissan,Titan,351
2021,Nissan,Versa,236
2021,Porsche,911,319
2021,Porsche,Cayenne,336
2021,Porsche,Macan,292
2021,Porsche,Panamera,325
2021,Ram,1500,345
2021,Ram,2500,453
2021,Ram,3500,499
2021,Ram,ProMaster City,234
2021,Ram,ProMaster,398
2021,Subaru,Ascent,276
2021,Subaru,Crosstrek,255
2021,Subaru,Forester,245
2021,Subaru,Impreza,241
2021,Subaru,Legacy,258
2021,Subaru,Outback,258
2021,Subaru,Wrx,296
2021,Tesla,Model 3,0
2021,Tesla,Model S,0
2021,Tesla,Model X,0
2021,Tesla,Model Y,0
2021,Toyota,4Runner,296
2021,Toyota,Avalon,276
2021,Toyota,C-HR,235
2021,Toyota,Camry,243
2021,Toyota,Corolla,234
2021,Toyota,Highlander,282
2021,Toyota,Land Cruiser,410
2021,Toyota,Prius,181
2021,Toyota,Rav4,255
